1551533082.0487816,0.06624168157577515,0.08908586949110031,0.10616622120141983,0.4150318205356598,0.007878851145505905,0.3155956268310547
1551533082.096303,0.06521580368280411,0.08628246188163757,0.11364434659481049,0.42766422033309937,0.00651941541582346,0.30067381262779236
1551533082.1392107,0.07012666761875153,0.09304320812225342,0.11663927137851715,0.4423210918903351,0.008338757790625095,0.2695310413837433
1551533082.1881065,0.07016337662935257,0.0937795341014862,0.10671834647655487,0.4664188325405121,0.007823904976248741,0.2550960183143616
1551533082.2324417,0.08058443665504456,0.09966369718313217,0.06885061413049698,0.43895965814590454,0.008463558740913868,0.3034780025482178
1551533082.2802348,0.08283582329750061,0.08243796974420547,0.12132444977760315,0.31705373525619507,0.008955417200922966,0.3873925805091858
1551533082.3256667,0.06989850103855133,0.08043769747018814,0.1147838905453682,0.3866356909275055,0.005852172151207924,0.34239208698272705
1551533082.3682442,0.10437782853841782,0.08386948704719543,0.09445209801197052,0.3142683506011963,0.007672086823731661,0.3953600823879242
1551533082.4096005,0.0700012743473053,0.07890966534614563,0.11744280904531479,0.39845019578933716,0.005489139351993799,0.3297068774700165
1551533082.4515307,0.08067973703145981,0.09375099092721939,0.11817332357168198,0.31415560841560364,0.012894016690552235,0.3803463280200958
1551533082.4963002,0.08292015641927719,0.09024129062891006,0.12218168377876282,0.3587225377559662,0.009882836602628231,0.33605149388313293
1551533082.5378475,0.0947774350643158,0.06635144352912903,0.16539503633975983,0.19402801990509033,0.009150576777756214,0.4702974855899811
1551533082.58162,0.0722661092877388,0.08015384525060654,0.14165133237838745,0.32971471548080444,0.008041417226195335,0.36817267537117004
1551533082.6236756,0.0847807452082634,0.07951618731021881,0.14033882319927216,0.294812947511673,0.008760451339185238,0.39179080724716187
1551533082.6636462,0.0851711556315422,0.07705214619636536,0.13515028357505798,0.35340097546577454,0.0063440329395234585,0.3428814113140106
1551533082.7045035,0.0798867791891098,0.08100961148738861,0.12316039204597473,0.32153433561325073,0.008040945045650005,0.38636788725852966
1551533082.7511315,0.08227404206991196,0.06810274720191956,0.14946484565734863,0.2727091312408447,0.006086407694965601,0.42136284708976746
1551533082.7931347,0.08841457962989807,0.08452842384576797,0.10238002240657806,0.3815530240535736,0.006431229412555695,0.3366926908493042
1551533082.836512,0.08088632673025131,0.08772595971822739,0.1371905654668808,0.3042784333229065,0.010557370260357857,0.3793613910675049
